game_id,season,week,subject_team,opponent_team,source_home_team,source_away_team,source_orientation,orientation_cross_source,subject_division,opponent_division,division_matchup,venue_classification,subject_venue,game_type,game_type_evidence,venue_name,venue_city,venue_state,neutral_site_flag,kickoff_local,kickoff_local_timezone,kickoff_utc,kickoff_utc_ncaa,kickoff_utc_espn,completion_utc,observability_utc,match_status,match_method,espn_event_id,source_authority,source_locator,evidence_status,conflict_status,calibration_usability
NCAA-2021-380460,2021,14,ULL,APP ST,Louisiana,App State,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,CONFERENCE_CHAMPIONSHIP,espn.notes=Sun Belt Conference Championship Game,Our Lady of Lourdes Stadium,Lafayette,LA,FALSE,2021-12-04T15:30:00,America/New_York,2021-12-04T20:30:00+00:00,2021-12-04T20:30:00+00:00,2021-12-04T20:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401331161,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/14/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=14&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-380461,2021,14,CINCY,HOU,Cincinnati,Houston,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,CONFERENCE_CHAMPIONSHIP,espn.notes=American Athletic Conference Championship Game,Nippert Stadium,Cincinnati,OH,FALSE,2021-12-04T16:00:00,America/New_York,2021-12-04T21:00:00+00:00,2021-12-04T21:00:00+00:00,2021-12-04T21:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401331162,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/14/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=14&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-380462,2021,14,ALA,UGA,Alabama,Georgia,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED_AT_NEUTRAL_SITE,FBS,FBS,FBS_VS_FBS,NEUTRAL_SITE,NEUTRAL_SITE,CONFERENCE_CHAMPIONSHIP,espn.competition.type=Conference Championship,Mercedes-Benz Stadium,Atlanta,GA,TRUE,2021-12-04T16:00:00,America/New_York,2021-12-04T21:00:00+00:00,2021-12-04T21:00:00+00:00,2021-12-04T21:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401282154,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/14/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=14&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-380463,2021,14,WAKE,PITT,Wake Forest,Pittsburgh,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED_AT_NEUTRAL_SITE,FBS,FBS,FBS_VS_FBS,NEUTRAL_SITE,NEUTRAL_SITE,CONFERENCE_CHAMPIONSHIP,espn.notes=Subway ACC Championship Game,Bank of America Stadium,Charlotte,NC,TRUE,2021-12-04T20:00:00,America/New_York,2021-12-05T01:00:00+00:00,2021-12-05T01:00:00+00:00,2021-12-05T01:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401331163,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/14/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=14&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-380464,2021,14,IOWA,MICH,Iowa,Michigan,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED_AT_NEUTRAL_SITE,FBS,FBS,FBS_VS_FBS,NEUTRAL_SITE,NEUTRAL_SITE,CONFERENCE_CHAMPIONSHIP,espn.notes=Big Ten Championship Game,Lucas Oil Stadium,Indianapolis,IN,TRUE,2021-12-04T20:00:00,America/New_York,2021-12-05T01:00:00+00:00,2021-12-05T01:00:00+00:00,2021-12-05T01:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401331447,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/14/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=14&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-380822,2021,14,NIU,KENT,Northern Ill.,Kent St.,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED_AT_NEUTRAL_SITE,FBS,FBS,FBS_VS_FBS,NEUTRAL_SITE,NEUTRAL_SITE,CONFERENCE_CHAMPIONSHIP,espn.notes=Rocket Mortgage MAC Football Championship Game,Ford Field,Detroit,MI,TRUE,2021-12-04T12:00:00,America/New_York,2021-12-04T17:00:00+00:00,2021-12-04T17:00:00+00:00,2021-12-04T17:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401331160,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/14/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=14&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2021-380860,2021,14,SDSU,UT ST,San Diego St.,Utah St.,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,CONFERENCE_CHAMPIONSHIP,espn.competition.type=Conference Championship,Dignity Health Sports Park,Carson,CA,FALSE,2021-12-04T15:00:00,America/New_York,2021-12-04T20:00:00+00:00,2021-12-04T20:00:00+00:00,2021-12-04T20:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401310676,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/14/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2021&seasontype=2&week=14&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-2276490,2022,1,AKRON,STFRPA,Akron,Saint Francis (PA),NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FCS,FBS_VS_FCS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,InfoCision Stadium,Akron,OH,FALSE,2022-09-01T18:00:00,America/New_York,2022-09-01T22:00:00+00:00,2022-09-01T22:00:00+00:00,2022-09-01T22:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401416568,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=1&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-2276794,2022,1,LSU,FSU,LSU,Florida St.,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED_AT_NEUTRAL_SITE,FBS,FBS,FBS_VS_FBS,NEUTRAL_SITE,NEUTRAL_SITE,REGULAR_SEASON,espn.season=regular-season,Caesars Superdome,New Orleans,LA,TRUE,2022-09-04T19:30:00,America/New_York,2022-09-04T23:30:00+00:00,2022-09-04T23:30:00+00:00,2022-09-04T23:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401403867,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=1&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-2276843,2022,2,ARMY,UTSA,Army West Point,UTSA,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Michie Stadium,West Point,NY,FALSE,2022-09-10T12:00:00,America/New_York,2022-09-10T16:00:00+00:00,2022-09-10T16:00:00+00:00,2022-09-10T16:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401426553,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=2&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-2276887,2022,2,C MICH,S ALA,Central Mich.,South Alabama,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Kelly/Shorts Stadium,Mount Pleasant,MI,FALSE,2022-09-10T13:00:00,America/New_York,2022-09-10T17:00:00+00:00,2022-09-10T17:00:00+00:00,2022-09-10T17:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401416597,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=2&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-2276959,2022,2,NEVADA,INCWRD,Nevada,UIW,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FCS,FBS_VS_FCS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Mackay Stadium,Reno,NV,FALSE,2022-09-10T17:30:00,America/New_York,2022-09-10T21:30:00+00:00,2022-09-10T21:30:00+00:00,2022-09-10T21:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401415216,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=2&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-2276960,2022,2,TX A&M,APP ST,Texas A&M,App State,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Kyle Field,College Station,TX,FALSE,2022-09-10T15:30:00,America/New_York,2022-09-10T19:30:00+00:00,2022-09-10T19:30:00+00:00,2022-09-10T19:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401403878,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=2&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-2276981,2022,2,BGSU,E KY,Bowling Green,Eastern Ky.,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FCS,FBS_VS_FCS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Doyt L. Perry Stadium,Bowling Green,OH,FALSE,2022-09-10T16:00:00,America/New_York,2022-09-10T20:00:00+00:00,2022-09-10T20:00:00+00:00,2022-09-10T20:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401416595,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=2&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-2277006,2022,2,BUFF,HOLYCR,Buffalo,Holy Cross,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FCS,FBS_VS_FCS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Broadview Stadium,Buffalo,NY,FALSE,2022-09-10T18:00:00,America/New_York,2022-09-10T22:00:00+00:00,2022-09-10T22:00:00+00:00,2022-09-10T22:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401416596,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=2&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-2277010,2022,2,MIA OH,ROBMOR,Miami (OH),Robert Morris,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FCS,FBS_VS_FCS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Yager Stadium,Oxford,OH,FALSE,2022-09-10T18:00:00,America/New_York,2022-09-10T22:00:00+00:00,2022-09-10T22:00:00+00:00,2022-09-10T22:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401416599,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=2&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-2277027,2022,2,LATECH,SFA,Louisiana Tech,SFA,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FCS,FBS_VS_FCS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Joe Aillet Stadium,Ruston,LA,FALSE,2022-09-10T19:00:00,America/New_York,2022-09-10T23:00:00+00:00,2022-09-10T23:00:00+00:00,2022-09-10T23:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401426547,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=2&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-2277162,2022,3,ARMY,NOVA,Army West Point,Villanova,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FCS,FBS_VS_FCS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Michie Stadium,West Point,NY,FALSE,2022-09-17T12:00:00,America/New_York,2022-09-17T16:00:00+00:00,2022-09-17T16:00:00+00:00,2022-09-17T16:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401404136,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=3&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-2277176,2022,3,KENT,LIU,Kent St.,LIU,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FCS,FBS_VS_FCS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Zoeller Field at Dix Stadium,Kent,OH,FALSE,2022-09-17T12:00:00,America/New_York,2022-09-17T16:00:00+00:00,2022-09-17T16:00:00+00:00,2022-09-17T16:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401416603,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=3&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-2277179,2022,3,MIA OH,CINCY,Miami (OH),Cincinnati,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED_AT_NEUTRAL_SITE,FBS,FBS,FBS_VS_FBS,NEUTRAL_SITE,NEUTRAL_SITE,REGULAR_SEASON,espn.season=regular-season,Paycor Stadium,Cincinnati,OH,TRUE,2022-09-17T12:00:00,America/New_York,2022-09-17T16:00:00+00:00,2022-09-17T16:00:00+00:00,2022-09-17T16:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401415623,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=3&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-2277299,2022,3,BALLST,MURRAY,Ball St.,Murray St.,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FCS,FBS_VS_FCS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Scheumann Stadium,Muncie,IN,FALSE,2022-09-17T14:00:00,America/New_York,2022-09-17T18:00:00+00:00,2022-09-17T18:00:00+00:00,2022-09-17T18:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401416600,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=3&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-2277308,2022,3,NIU,VANDY,NIU,Vanderbilt,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Huskie Stadium,Dekalb,IL,FALSE,2022-09-17T15:30:00,America/New_York,2022-09-17T19:30:00+00:00,2022-09-17T19:30:00+00:00,2022-09-17T19:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401403891,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=3&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-2277328,2022,3,BGSU,MARSH,Bowling Green,Marshall,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Doyt L. Perry Stadium,Bowling Green,OH,FALSE,2022-09-17T17:00:00,America/New_York,2022-09-17T21:00:00+00:00,2022-09-17T21:00:00+00:00,2022-09-17T21:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401415029,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=3&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-2277422,2022,3,TX A&M,MIAMI,Texas A&M,Miami (FL),NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Kyle Field,College Station,TX,FALSE,2022-09-17T21:00:00,America/New_York,2022-09-18T01:00:00+00:00,2022-09-18T01:00:00+00:00,2022-09-18T01:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401403890,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=3&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-2277444,2022,4,E MICH,BUFF,Eastern Mich.,Buffalo,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Rynearson Stadium,Ypsilanti,MI,FALSE,2022-09-24T12:00:00,America/New_York,2022-09-24T16:00:00+00:00,2022-09-24T16:00:00+00:00,2022-09-24T16:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401416604,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/04/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=4&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-2277725,2022,5,UNLV,N MEX,UNLV,New Mexico,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Allegiant Stadium,Las Vegas,NV,FALSE,2022-09-30T23:00:00,America/New_York,2022-10-01T03:00:00+00:00,2022-10-01T03:00:00+00:00,2022-10-01T03:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401415229,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/05/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=5&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-2277727,2022,5,LA,S ALA,Louisiana,South Alabama,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Our Lady of Lourdes Stadium,Lafayette,LA,FALSE,2022-10-01T17:00:00,America/New_York,2022-10-01T21:00:00+00:00,2022-10-01T21:00:00+00:00,2022-10-01T21:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401426341,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/05/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=5&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
