game_id,season,season_type,week,kickoff_utc,kickoff_epoch,home_team_id,home_team_name,home_team_school,away_team_id,away_team_name,away_team_school,home_points,away_points,home_margin,home_division,away_division,home_conference,away_conference,cross_division,neutral_site,venue_name,venue_city,venue_state,competition_type,conference_competition,overtime,source_authority,source_authority_tier,source_url,source_raw_sha256,tier_1_corroboration
ESPN-2020-401237104,2020,REGULAR_SEASON,6,2020-10-10T23:30:00Z,1602372600,96,Kentucky Wildcats,Kentucky,344,Mississippi State Bulldogs,Mississippi State,24,2,22,FBS,FBS,Southeastern Conference,Southeastern Conference,False,False,Kroger Field,Lexington,KY,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201010&groups=80&limit=400,8fbcf8fe58576eed5d53346a56a801352ca615a0e3e307d47b8ed338f3a4f16a,CORROBORATED_BY_TIER_1
ESPN-2020-401207142,2020,REGULAR_SEASON,6,2020-10-11T00:00:00Z,1602374400,249,North Texas Mean Green,North Texas,2429,Charlotte 49ers,Charlotte,21,49,-28,FBS,FBS,Conference USA,Conference USA,False,False,DATCU Stadium,Denton,TX,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201010&groups=80&limit=400,8fbcf8fe58576eed5d53346a56a801352ca615a0e3e307d47b8ed338f3a4f16a,CORROBORATED_BY_TIER_1
ESPN-2020-401215311,2020,REGULAR_SEASON,7,2020-10-14T23:30:00Z,1602718200,309,Louisiana Ragin' Cajuns,Louisiana,324,Coastal Carolina Chanticleers,Coastal Carolina,27,30,-3,FBS,FBS,Sun Belt Conference,Sun Belt Conference,False,False,Our Lady of Lourdes Stadium,Lafayette,LA,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201014&groups=80&limit=400,d7f4f822d0efd0f32ffbf2d8df413bc566d5a956354e67fad1f1a8b633787873,CORROBORATED_BY_TIER_1
ESPN-2020-401215310,2020,REGULAR_SEASON,7,2020-10-15T23:30:00Z,1602804600,2032,Arkansas State Red Wolves,Arkansas State,2247,Georgia State Panthers,Georgia State,59,52,7,FBS,FBS,Sun Belt Conference,Sun Belt Conference,False,False,Centennial Bank Stadium,Jonesboro,AR,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201015&groups=80&limit=400,6737d5bcc8e07dcf3c0ef49bbee7788d1f53aacb9b61eeba3476cc3b144b647a,CORROBORATED_BY_TIER_1
ESPN-2020-401212487,2020,REGULAR_SEASON,7,2020-10-16T22:00:00Z,1602885600,2655,Tulane Green Wave,Tulane,2567,SMU Mustangs,SMU,34,37,-3,FBS,FBS,American Conference,American Conference,False,False,Yulman Stadium,New Orleans,LA,REGULAR_SEASON,True,True,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201016&groups=80&limit=400,12c2b73e0511aee412dcaa43d34b471aa0743b634abe3c1ed5c1bd0b750abf3f,CORROBORATED_BY_TIER_1
ESPN-2020-401212551,2020,REGULAR_SEASON,7,2020-10-17T01:30:00Z,1602898200,248,Houston Cougars,Houston,252,BYU Cougars,BYU,26,43,-17,FBS,FBS,American Conference,FBS Independents,False,False,TDECU Stadium,Houston,TX,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201016&groups=80&limit=400,12c2b73e0511aee412dcaa43d34b471aa0743b634abe3c1ed5c1bd0b750abf3f,CORROBORATED_BY_TIER_1
ESPN-2020-401212478,2020,REGULAR_SEASON,7,2020-10-17T16:00:00Z,1602950400,218,Temple Owls,Temple,58,South Florida Bulls,South Florida,39,37,2,FBS,FBS,American Conference,American Conference,False,False,Lincoln Financial Field,Philadelphia,PA,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201017&groups=80&limit=400,2d4b06781d3ac05423560133210cf77ff739c53614fee87a149f2093e4d1dbd8,CORROBORATED_BY_TIER_1
ESPN-2020-401212548,2020,REGULAR_SEASON,7,2020-10-17T16:00:00Z,1602950400,151,East Carolina Pirates,East Carolina,2426,Navy Midshipmen,Navy,23,27,-4,FBS,FBS,American Conference,American Conference,False,False,Dowdy-Ficklen Stadium,Greenville,NC,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201017&groups=80&limit=400,2d4b06781d3ac05423560133210cf77ff739c53614fee87a149f2093e4d1dbd8,CORROBORATED_BY_TIER_1
ESPN-2020-401215313,2020,REGULAR_SEASON,7,2020-10-17T16:00:00Z,1602950400,6,South Alabama Jaguars,South Alabama,326,Texas State Bobcats,Texas State,30,20,10,FBS,FBS,Sun Belt Conference,Sun Belt Conference,False,False,Hancock Whitney Stadium,Mobile,AL,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201017&groups=80&limit=400,2d4b06781d3ac05423560133210cf77ff739c53614fee87a149f2093e4d1dbd8,CORROBORATED_BY_TIER_1
ESPN-2020-401234610,2020,REGULAR_SEASON,7,2020-10-17T16:00:00Z,1602950400,59,Georgia Tech Yellow Jackets,Georgia Tech,228,Clemson Tigers,Clemson,7,73,-66,FBS,FBS,Atlantic Coast Conference,Atlantic Coast Conference,False,False,Bobby Dodd Stadium,Atlanta,GA,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201017&groups=80&limit=400,2d4b06781d3ac05423560133210cf77ff739c53614fee87a149f2093e4d1dbd8,CORROBORATED_BY_TIER_1
ESPN-2020-401234614,2020,REGULAR_SEASON,7,2020-10-17T16:00:00Z,1602950400,2390,Miami Hurricanes,Miami,221,Pittsburgh Panthers,Pittsburgh,31,19,12,FBS,FBS,Atlantic Coast Conference,Atlantic Coast Conference,False,False,Hard Rock Stadium,Miami Gardens,FL,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201017&groups=80&limit=400,2d4b06781d3ac05423560133210cf77ff739c53614fee87a149f2093e4d1dbd8,CORROBORATED_BY_TIER_1
ESPN-2020-401234615,2020,REGULAR_SEASON,7,2020-10-17T16:00:00Z,1602950400,183,Syracuse Orange,Syracuse,2335,Liberty Flames,Liberty,21,38,-17,FBS,FBS,Atlantic Coast Conference,FBS Independents,False,False,JMA Wireless Dome,Syracuse,NY,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201017&groups=80&limit=400,2d4b06781d3ac05423560133210cf77ff739c53614fee87a149f2093e4d1dbd8,CORROBORATED_BY_TIER_1
ESPN-2020-401236007,2020,REGULAR_SEASON,7,2020-10-17T16:00:00Z,1602950400,277,West Virginia Mountaineers,West Virginia,2305,Kansas Jayhawks,Kansas,38,17,21,FBS,FBS,Big 12 Conference,Big 12 Conference,False,False,Milan Puskar Stadium,Morgantown,WV,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201017&groups=80&limit=400,2d4b06781d3ac05423560133210cf77ff739c53614fee87a149f2093e4d1dbd8,CORROBORATED_BY_TIER_1
ESPN-2020-401237109,2020,REGULAR_SEASON,7,2020-10-17T16:00:00Z,1602950400,2579,South Carolina Gamecocks,South Carolina,2,Auburn Tigers,Auburn,30,22,8,FBS,FBS,Southeastern Conference,Southeastern Conference,False,False,Williams-Brice Stadium,Columbia,SC,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201017&groups=80&limit=400,2d4b06781d3ac05423560133210cf77ff739c53614fee87a149f2093e4d1dbd8,CORROBORATED_BY_TIER_1
ESPN-2020-401237111,2020,REGULAR_SEASON,7,2020-10-17T16:00:00Z,1602950400,2633,Tennessee Volunteers,Tennessee,96,Kentucky Wildcats,Kentucky,7,34,-27,FBS,FBS,Southeastern Conference,Southeastern Conference,False,False,Neyland Stadium,Knoxville,TN,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201017&groups=80&limit=400,2d4b06781d3ac05423560133210cf77ff739c53614fee87a149f2093e4d1dbd8,CORROBORATED_BY_TIER_1
ESPN-2020-401207153,2020,REGULAR_SEASON,7,2020-10-17T17:30:00Z,1602955800,5,UAB Blazers,UAB,98,Western Kentucky Hilltoppers,Western Kentucky,37,14,23,FBS,FBS,Conference USA,Conference USA,False,False,Legion Field (AL),Birmingham,AL,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201017&groups=80&limit=400,2d4b06781d3ac05423560133210cf77ff739c53614fee87a149f2093e4d1dbd8,CORROBORATED_BY_TIER_1
ESPN-2020-401240115,2020,REGULAR_SEASON,7,2020-10-17T17:30:00Z,1602955800,2636,UTSA Roadrunners,UTSA,349,Army Black Knights,Army,16,28,-12,FBS,FBS,Conference USA,FBS Independents,False,False,Alamodome,San Antonio,TX,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201017&groups=80&limit=400,2d4b06781d3ac05423560133210cf77ff739c53614fee87a149f2093e4d1dbd8,CORROBORATED_BY_TIER_1
ESPN-2020-401234613,2020,REGULAR_SEASON,7,2020-10-17T18:30:00Z,1602959400,87,Notre Dame Fighting Irish,Notre Dame,97,Louisville Cardinals,Louisville,12,7,5,FBS,FBS,Atlantic Coast Conference,Atlantic Coast Conference,False,False,Notre Dame Stadium,Notre Dame,IN,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201017&groups=80&limit=400,2d4b06781d3ac05423560133210cf77ff739c53614fee87a149f2093e4d1dbd8,CORROBORATED_BY_TIER_1
ESPN-2020-401212537,2020,REGULAR_SEASON,7,2020-10-17T19:30:00Z,1602963000,235,Memphis Tigers,Memphis,2116,UCF Knights,UCF,50,49,1,FBS,FBS,American Conference,American Conference,False,False,Simmons Bank Liberty Stadium,Memphis,TN,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201017&groups=80&limit=400,2d4b06781d3ac05423560133210cf77ff739c53614fee87a149f2093e4d1dbd8,CORROBORATED_BY_TIER_1
ESPN-2020-401234611,2020,REGULAR_SEASON,7,2020-10-17T19:30:00Z,1602963000,152,NC State Wolfpack,NC State,150,Duke Blue Devils,Duke,31,20,11,FBS,FBS,Atlantic Coast Conference,Atlantic Coast Conference,False,False,Carter-Finley Stadium,Raleigh,NC,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201017&groups=80&limit=400,2d4b06781d3ac05423560133210cf77ff739c53614fee87a149f2093e4d1dbd8,CORROBORATED_BY_TIER_1
ESPN-2020-401237108,2020,REGULAR_SEASON,7,2020-10-17T19:30:00Z,1602963000,8,Arkansas Razorbacks,Arkansas,145,Ole Miss Rebels,Ole Miss,33,21,12,FBS,FBS,Southeastern Conference,Southeastern Conference,False,False,Donald W. Reynolds Razorback Stadium,Fayetteville,AR,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201017&groups=80&limit=400,2d4b06781d3ac05423560133210cf77ff739c53614fee87a149f2093e4d1dbd8,CORROBORATED_BY_TIER_1
ESPN-2020-401239872,2020,REGULAR_SEASON,7,2020-10-17T19:30:00Z,1602963000,2653,Troy Trojans,Troy,2198,Eastern Kentucky Colonels,Eastern Kentucky,31,29,2,FBS,FCS,Sun Belt Conference,Ohio Valley Conference,True,False,Veterans Memorial Stadium (AL),Troy,AL,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201017&groups=80&limit=400,2d4b06781d3ac05423560133210cf77ff739c53614fee87a149f2093e4d1dbd8,CORROBORATED_BY_TIER_1
ESPN-2020-401234616,2020,REGULAR_SEASON,7,2020-10-17T20:00:00Z,1602964800,154,Wake Forest Demon Deacons,Wake Forest,258,Virginia Cavaliers,Virginia,40,23,17,FBS,FBS,Atlantic Coast Conference,Atlantic Coast Conference,False,False,Allegacy Federal Credit Union Stadium,Winston-Salem,NC,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201017&groups=80&limit=400,2d4b06781d3ac05423560133210cf77ff739c53614fee87a149f2093e4d1dbd8,CORROBORATED_BY_TIER_1
ESPN-2020-401237112,2020,REGULAR_SEASON,7,2020-10-17T20:00:00Z,1602964800,344,Mississippi State Bulldogs,Mississippi State,245,Texas A&M Aggies,Texas A&M,14,28,-14,FBS,FBS,Southeastern Conference,Southeastern Conference,False,False,Davis Wade Stadium,Starkville,MS,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201017&groups=80&limit=400,2d4b06781d3ac05423560133210cf77ff739c53614fee87a149f2093e4d1dbd8,CORROBORATED_BY_TIER_1
ESPN-2020-401250215,2020,REGULAR_SEASON,7,2020-10-17T20:00:00Z,1602964800,290,Georgia Southern Eagles,Georgia Southern,113,Massachusetts Minutemen,Massachusetts,41,0,41,FBS,FBS,Sun Belt Conference,FBS Independents,False,False,Allen E. Paulson Stadium,Statesboro,GA,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201017&groups=80&limit=400,2d4b06781d3ac05423560133210cf77ff739c53614fee87a149f2093e4d1dbd8,CORROBORATED_BY_TIER_1
ESPN-2020-401207150,2020,REGULAR_SEASON,7,2020-10-17T21:00:00Z,1602968400,2393,Middle Tennessee Blue Raiders,Middle Tennessee,249,North Texas Mean Green,North Texas,35,52,-17,FBS,FBS,Conference USA,Conference USA,False,False,"Johnny ""Red"" Floyd Stadium",Murfreesboro,TN,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201017&groups=80&limit=400,2d4b06781d3ac05423560133210cf77ff739c53614fee87a149f2093e4d1dbd8,CORROBORATED_BY_TIER_1
ESPN-2020-401207149,2020,REGULAR_SEASON,7,2020-10-17T22:00:00Z,1602972000,2348,Louisiana Tech Bulldogs,Louisiana Tech,276,Marshall Thundering Herd,Marshall,17,35,-18,FBS,FBS,Conference USA,Conference USA,False,False,Joe Aillet Stadium,Ruston,LA,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201017&groups=80&limit=400,2d4b06781d3ac05423560133210cf77ff739c53614fee87a149f2093e4d1dbd8,CORROBORATED_BY_TIER_1
ESPN-2020-401234612,2020,REGULAR_SEASON,7,2020-10-17T23:30:00Z,1602977400,52,Florida State Seminoles,Florida State,153,North Carolina Tar Heels,North Carolina,31,28,3,FBS,FBS,Atlantic Coast Conference,Atlantic Coast Conference,False,False,Doak Campbell Stadium,Tallahassee,FL,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201017&groups=80&limit=400,2d4b06781d3ac05423560133210cf77ff739c53614fee87a149f2093e4d1dbd8,CORROBORATED_BY_TIER_1
ESPN-2020-401234609,2020,REGULAR_SEASON,7,2020-10-18T00:00:00Z,1602979200,259,Virginia Tech Hokies,Virginia Tech,103,Boston College Eagles,Boston College,40,14,26,FBS,FBS,Atlantic Coast Conference,Atlantic Coast Conference,False,False,Lane Stadium,Blacksburg,VA,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201017&groups=80&limit=400,2d4b06781d3ac05423560133210cf77ff739c53614fee87a149f2093e4d1dbd8,CORROBORATED_BY_TIER_1
ESPN-2020-401237107,2020,REGULAR_SEASON,7,2020-10-18T00:00:00Z,1602979200,333,Alabama Crimson Tide,Alabama,61,Georgia Bulldogs,Georgia,41,24,17,FBS,FBS,Southeastern Conference,Southeastern Conference,False,False,Bryant-Denny Stadium,Tuscaloosa,AL,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201017&groups=80&limit=400,2d4b06781d3ac05423560133210cf77ff739c53614fee87a149f2093e4d1dbd8,CORROBORATED_BY_TIER_1
ESPN-2020-401240642,2020,REGULAR_SEASON,8,2020-10-22T23:30:00Z,1603409400,2026,Appalachian State Mountaineers,Appalachian State,2032,Arkansas State Red Wolves,Arkansas State,45,17,28,FBS,FBS,Sun Belt Conference,Sun Belt Conference,False,False,Kidd Brewer Stadium,Boone,NC,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201022&groups=80&limit=400,19e82924914410eb84538d48996cb2e2171f9e5b219ad2a554515bb45ff0b598,CORROBORATED_BY_TIER_1
ESPN-2020-401250783,2020,REGULAR_SEASON,8,2020-10-23T23:00:00Z,1603494000,2229,Florida International Panthers,Florida International,55,Jacksonville State Gamecocks,Jacksonville State,10,19,-9,FBS,FCS,Conference USA,Ohio Valley Conference,True,False,Riccardo Silva Stadium,Miami,FL,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201023&groups=80&limit=400,867927053d63e1aabf10f48bc214fee8b061ad63a7649bd935c09e616e0d0553,CORROBORATED_BY_TIER_1
ESPN-2020-401212479,2020,REGULAR_SEASON,8,2020-10-23T23:30:00Z,1603495800,58,South Florida Bulls,South Florida,202,Tulsa Golden Hurricane,Tulsa,13,42,-29,FBS,FBS,American Conference,American Conference,False,False,Raymond James Stadium,Tampa,FL,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201023&groups=80&limit=400,867927053d63e1aabf10f48bc214fee8b061ad63a7649bd935c09e616e0d0553,CORROBORATED_BY_TIER_1
ESPN-2020-401238036,2020,REGULAR_SEASON,8,2020-10-24T00:00:00Z,1603497600,5,UAB Blazers,UAB,309,Louisiana Ragin' Cajuns,Louisiana,20,24,-4,FBS,FBS,Conference USA,Sun Belt Conference,False,False,Legion Field (AL),Birmingham,AL,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201023&groups=80&limit=400,867927053d63e1aabf10f48bc214fee8b061ad63a7649bd935c09e616e0d0553,CORROBORATED_BY_TIER_1
ESPN-2020-401247297,2020,REGULAR_SEASON,8,2020-10-24T00:00:00Z,1603497600,275,Wisconsin Badgers,Wisconsin,356,Illinois Fighting Illini,Illinois,45,7,38,FBS,FBS,Big Ten Conference,Big Ten Conference,False,False,Camp Randall Stadium,Madison,WI,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201023&groups=80&limit=400,867927053d63e1aabf10f48bc214fee8b061ad63a7649bd935c09e616e0d0553,CORROBORATED_BY_TIER_1
ESPN-2020-401207154,2020,REGULAR_SEASON,8,2020-10-24T16:00:00Z,1603555200,2429,Charlotte 49ers,Charlotte,2638,UTEP Miners,UTEP,38,28,10,FBS,FBS,Conference USA,Conference USA,False,False,Jerry Richardson Stadium,Charlotte,NC,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201024&groups=80&limit=400,b3bae92d58ed7c6c7e6566acea2362243a60ce53d94656affd84305c593f730e,CORROBORATED_BY_TIER_1
ESPN-2020-401212516,2020,REGULAR_SEASON,8,2020-10-24T16:00:00Z,1603555200,235,Memphis Tigers,Memphis,218,Temple Owls,Temple,41,29,12,FBS,FBS,American Conference,American Conference,False,False,Simmons Bank Liberty Stadium,Memphis,TN,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201024&groups=80&limit=400,b3bae92d58ed7c6c7e6566acea2362243a60ce53d94656affd84305c593f730e,CORROBORATED_BY_TIER_1
ESPN-2020-401215316,2020,REGULAR_SEASON,8,2020-10-24T16:00:00Z,1603555200,324,Coastal Carolina Chanticleers,Coastal Carolina,290,Georgia Southern Eagles,Georgia Southern,28,14,14,FBS,FBS,Sun Belt Conference,Sun Belt Conference,False,False,Brooks Stadium (SC),Conway,SC,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201024&groups=80&limit=400,b3bae92d58ed7c6c7e6566acea2362243a60ce53d94656affd84305c593f730e,CORROBORATED_BY_TIER_1
ESPN-2020-401234618,2020,REGULAR_SEASON,8,2020-10-24T16:00:00Z,1603555200,228,Clemson Tigers,Clemson,183,Syracuse Orange,Syracuse,47,21,26,FBS,FBS,Atlantic Coast Conference,Atlantic Coast Conference,False,False,"Memorial Stadium (Clemson, SC)",Clemson,SC,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201024&groups=80&limit=400,b3bae92d58ed7c6c7e6566acea2362243a60ce53d94656affd84305c593f730e,CORROBORATED_BY_TIER_1
ESPN-2020-401234619,2020,REGULAR_SEASON,8,2020-10-24T16:00:00Z,1603555200,97,Louisville Cardinals,Louisville,52,Florida State Seminoles,Florida State,48,16,32,FBS,FBS,Atlantic Coast Conference,Atlantic Coast Conference,False,False,L&N Federal Credit Union Stadium,Louisville,KY,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201024&groups=80&limit=400,b3bae92d58ed7c6c7e6566acea2362243a60ce53d94656affd84305c593f730e,CORROBORATED_BY_TIER_1
ESPN-2020-401234621,2020,REGULAR_SEASON,8,2020-10-24T16:00:00Z,1603555200,153,North Carolina Tar Heels,North Carolina,152,NC State Wolfpack,NC State,48,21,27,FBS,FBS,Atlantic Coast Conference,Atlantic Coast Conference,False,False,Kenan Stadium,Chapel Hill,NC,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201024&groups=80&limit=400,b3bae92d58ed7c6c7e6566acea2362243a60ce53d94656affd84305c593f730e,CORROBORATED_BY_TIER_1
